armor,classs,displayid,flags2,id,level,name,reqlevel,slot,slotbak,subclass,firstseenpatch,avgbuyout,dmgrange,dura,sellprice,popularity,contentPhase,bop,sta,str,itemset,commondrop,agi,int,spi,buyprice,def,frores,reqclass,classes,manargn,arcres,firres,natres,shares,maxcount,splheal,side,parrypct,splpwr,mlecritstrkpct,rgdcritstrkpct,mlehitpct,rgdhitpct,atkpwr,rgdatkpwr,arcsplpwr,splcritstrkpct,splpen,splhitpct,shasplpwr,dodgepct,reqfaction,reqrep,blockamount,blockpct,natsplpwr,healthrgn,cooldown,reqskill,reqskillrank,frosplpwr,firsplpwr,reqspell,speed,c,c2,n,t,ti,sourcemore,icon,s,sheathtype,dmg,q,holsplpwr,z
82,4,27228,8192,14464,64,6Elunarian Silk Robes,59,5,20,1, 0,,1.00,70,20822,11,1,0,12,5,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,12683,8192,6123,1,8Novice's Robe,1,5,20,1, 0,,1.00,35,1,12,1,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,12645,8192,57,1,8Acolyte's Robe,1,5,20,1, 0,,1.00,35,1,12,1,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,4,16611,8192,5767,9,7Violet Robes,4,5,20,1, 0,175,1.00,45,44,12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,4,16614,8192,2614,17,7Robe of Apprenticeship,12,5,20,1, 0,,1.00,55,232,12,1,0,,,,,,,,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,4,14466,8192,837,17,7Heavy Weave Armor,12,5,5,1, 0,,1.00,55,224,12,1,0,,,,,,,,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,4,17462,8192,14121,20,6Aboriginal Vest,15,5,5,1, 0,3000,1.00,60,579,12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,4,18120,8192,9798,29,6Ivycloth Robe,24,5,20,1, 0,10000,1.00,70,1686,12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,4,26023,8192,14180,30,6Watcher's Jerkin,25,5,5,1, 0,2500,1.00,70,1870,12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,4,25989,8192,14192,31,6Raincaller Robes,26,5,20,1, 0,20000,1.00,70,1946,12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,4,28411,8192,9905,48,6Royal Blouse,43,5,5,1, 0,17500,1.00,70,8251,12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,4,18834,8192,14303,60,6Bonecaster's Shroud,55,5,20,1, 0,,1.00,70,16209,12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4,16795,8192,1433,7,8Patchwork Armor,2,5,5,1, 0,,1.00,40,14,13,1,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,4,14459,8192,2364,10,7Woven Vest,5,5,5,1, 0,,1.00,45,59,13,1,0,,,,,,,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,4,25880,8192,14096,16,6Native Vest,11,5,5,1, 0,1000,1.00,55,325,13,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,4,16777,8192,200,22,7Thick Cloth Vest,17,5,5,1, 0,,1.00,60,454,13,1,0,,,,,,,,2270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,4,25973,8192,14215,37,6Vital Tunic,32,5,5,1, 0,7500,1.00,70,3579,13,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,4,26119,8192,14254,47,6Lunar Raiment,42,5,20,1, 0,510,1.00,70,7698,13,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,4,25877,8192,14109,16,6Native Robe,11,5,20,1, 0,1200,1.00,55,341,14,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,4,14549,8192,2981,21,6Seer's Robe,16,5,20,1, 0,3999,1.00,60,648,14,1,0,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,4,25889,8192,14371,23,6Mystic's Robe,18,5,20,1, 0,1250,1.00,65,815,14,1,0,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,4,27542,8192,6608,27,6Bright Armor,22,5,5,1, 0,2400,1.00,70,1328,14,1,0,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,4,16670,8192,1997,34,6Pressed Felt Robe,29,5,20,1, 0,87,1.00,70,2538,14,1,0,,,,,,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,4,27927,8192,14287,56,6Opulent Tunic,51,5,5,1, 0,20000,1.00,70,13282,14,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4,12674,8192,2110,4,7Light Magesmith Robe,1,5,20,1, 0,,1.00,35,6,15,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,4,16567,8192,6528,17,6Spellbinder Robe,12,5,20,1, 0,1000,1.00,55,358,15,1,0,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,4,8677,8192,2234,30,6Nightwalker Armor,25,5,5,1, 0,,1.00,70,1806,15,1,0,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,4,28991,8192,14244,46,6Darkmist Wraps,41,5,20,1, 0,15000,1.00,70,6870,15,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,4,12702,8192,2618,50,7Silver Dress Robes,45,5,20,1, 0,,1.00,70,5327,15,1,0,,,,,,,,26639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,4,26142,8192,14275,52,6Gaea's Raiment,47,5,20,1, 0,20000,1.00,70,11115,15,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,4,25949,8192,9774,27,6Greenweave Vest,22,5,5,1, 0,4121,1.00,70,1374,16,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,4,27554,8192,3069,27,6Bright Robe,22,5,20,1, 0,2700,1.00,70,1412,16,1,0,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,4,26092,8192,14425,44,6Silksand Wraps,39,5,20,1, 0,12200,1.00,70,6223,16,1,0,,,,,,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,4,16631,8192,8106,51,6Hibernal Armor,45,5,5,1, 0,,1.00,70,10438,16,1,0,4,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,12679,8192,6098,1,8Neophyte's Robe,1,5,20,1, 0,,1.00,35,1,17,1,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,4,26067,8192,14234,42,6Embersilk Robes,37,5,20,1, 0,8500,1.00,70,5240,17,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,4,26131,8192,14284,56,6Opulent Robes,51,5,20,1, 0,54542,1.00,70,13135,17,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,4,12704,8192,2612,8,7Plain Robe,3,5,20,1, 0,,1.00,45,32,18,1,0,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,4,17125,8192,2568,8,7Brown Linen Vest,3,5,5,1, 0,30,1.00,45,31,18,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,4,16607,8192,7369,35,6Elder's Robe,30,5,20,1, 0,5000,1.00,70,2955,18,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4,26219,8192,14328,65,6Eternal Chestguard,60,5,5,1, 0,,1.00,70,21633,18,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,4,14378,8192,1770,17,8Canvas Vest,12,5,5,1, 0,100,1.00,55,143,19,1,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4,14748,8192,6567,25,6Shimmering Armor,20,5,5,1, 0,3500,1.00,65,1036,19,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,4,16599,8192,7353,35,6Elder's Padded Armor,30,5,5,1, 0,6999,1.00,70,2998,19,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,4,26051,8192,14216,41,6Geomancer's Jerkin,36,5,5,1, 0,13000,1.00,70,4887,19,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,4,28165,8192,10065,55,6Duskwoven Robe,50,5,20,1, 0,67800,1.00,70,12153,19,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4,25894,8192,14163,26,6Pagan Wraps,21,5,20,1, 0,3500,1.00,65,1168,20,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,4,27609,8192,10102,59,6Councillor's Robes,54,5,20,1, 0,95000,1.00,70,15020,20,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,4,12386,8192,6242,14,6Blue Linen Robe,9,5,20,1, 0,2395,1.00,50,243,21,1,0,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4,12699,8192,2034,25,6Scholarly Robes,20,5,20,1, 0,1600,1.00,65,1035,21,1,0,,,,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4,12426,8192,1380,4,8Frayed Robe,1,5,20,1, 0,1994,1.00,35,4,22,1,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,4,25873,8192,14094,11,6Beaded Wraps,6,5,5,1, 0,500,1.00,45,121,22,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,16813,8192,6512,13,6Disciple's Robe,8,5,20,1, 0,1000,1.00,50,191,22,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,16560,8192,6266,13,6Disciple's Vest,8,5,5,1, 0,965,1.00,50,205,22,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,14513,8192,3292,13,6Ancestral Tunic,8,5,5,1, 0,925,1.00,50,203,22,1,0,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4,12655,8192,2615,29,7Chromatic Robe,24,5,20,1, 0,,1.00,70,1018,22,1,0,,,,,,,,5091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,4,12650,8192,4476,34,6Beastwalker Robe,29,5,20,1, 0,,1.00,70,2734,22,1,0,6,,,,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,4,28425,8192,9852,38,6Conjurer's Robe,33,5,20,1, 0,5050,1.00,70,3820,22,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,4,26063,8192,14230,42,6Embersilk Tunic,37,5,5,1, 0,4500,1.00,70,5164,22,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,16575,8192,2121,5,7Thin Cloth Armor,1,5,5,1, 0,,1.00,40,10,23,1,0,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,4,12661,8192,2613,13,7Double-stitched Robes,8,5,20,1, 0,,1.00,50,121,23,1,0,,,,,,,,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4,16694,8192,3072,26,6Smoldering Robe,21,5,20,1, 0,3621,1.00,65,1207,23,1,0,6,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,4,16666,8192,2566,27,6Sacrificial Robes,22,5,20,1, 0,,1.00,70,1322,23,1,0,3,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,4,26028,8192,14407,39,6Stonecloth Vest,34,5,5,1, 0,,1.00,70,4266,23,1,0,2,2,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,4,15398,8192,7517,50,6Gossamer Tunic,45,5,5,1, 0,26000,1.00,70,9372,23,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4,18120,8192,6569,25,6Shimmering Robe,20,5,20,1, 0,3132,1.00,65,1044,24,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,4,16599,8192,14237,46,6Darkmist Armor,41,5,5,1, 0,10000,1.00,70,7206,24,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,4,17236,8192,8252,56,6Imperial Red Robe,51,5,20,1, 0,,1.00,70,13622,24,1,0,6,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,4,27873,8192,14405,33,6Resilient Robe,28,5,20,1, 0,,1.00,70,2480,25,1,0,,,,,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4,18883,8192,9748,15,6Simple Robe,10,5,20,1, 0,2500,1.00,50,274,26,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,4,14678,8192,7113,46,6Mistscape Armor,41,5,5,1, 0,,1.00,70,6707,26,1,0,3,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,4,16631,8192,14437,54,6Venomshroud Vest,49,5,5,1, 0,,1.00,70,12002,26,1,0,18,,,,,,9,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,4,28158,8192,10057,55,6Duskwoven Tunic,50,5,5,1, 0,38133,1.00,70,12711,26,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,4,16551,8192,1501,13,8Calico Tunic,8,5,5,1, 0,14,1.00,50,80,27,1,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,4,16590,8192,3310,18,6Barbaric Cloth Vest,13,5,5,1, 0,1300,1.00,55,442,27,1,0,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,4,16522,8192,6538,19,6Willow Robe,14,5,20,1, 0,1900,1.00,60,492,27,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,4,16769,8192,2435,50,7Embroidered Armor,45,5,5,1, 0,,1.00,70,5536,27,1,0,,,,,,,,27683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,4,25954,8192,14372,28,6Sanguine Armor,23,5,5,1, 0,4000,1.00,70,1430,28,1,0,7,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,4,12676,8192,6427,46,6Mistscape Robe,41,5,20,1, 0,10000,1.00,70,7016,28,1,0,3,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4,26226,8192,14336,65,6Eternal Wraps,60,5,20,1, 0,,1.00,70,20137,28,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,4,12394,8192,2582,17,7Green Woolen Vest,12,5,5,1, 0,,1.00,55,216,29,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,4,28078,8192,10181,58,6Mystical Armor,53,5,5,1, 0,42160,1.00,70,14640,30,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,4,26279,8192,14306,60,6Bonecaster's Vest,55,5,5,1, 0,,1.00,70,16830,30,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,4,12387,8192,6240,12,6Blue Linen Vest,7,5,5,1, 0,499,1.00,50,161,31,1,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,4,14524,8192,2969,17,6Spellbinder Vest,12,5,5,1, 0,1141,1.00,55,381,31,1,0,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4,15201,8192,14127,24,6Ritual Shroud,19,5,20,1, 0,4998,1.00,65,999,31,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,4,17251,8192,8283,61,6Arcane Armor,56,5,5,1, 0,49250,1.00,70,17138,31,1,0,7,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,4,12400,8192,6239,12,6Red Linen Vest,7,5,5,1, 0,500,1.00,50,160,32,1,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,4,16878,8192,6610,32,6Sage's Robe,27,5,20,1, 0,5109,1.00,70,2156,32,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,4,14646,8192,7429,40,6Twilight Armor,35,5,5,1, 0,12000,1.00,70,4620,32,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,4,26311,8192,14277,52,6Gaea's Tunic,47,5,5,1, 0,60625,1.00,70,10131,33,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4,16612,8192,3260,4,7Scarlet Initiate Robes,1,5,20,1, 0,,1.00,35,6,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,4,8702,8192,4781,20,6Whispering Vest,15,5,5,1, 0,,1.00,60,547,34,1,0,,,,,,,6,2735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,4,27860,8192,9819,34,6Durable Tunic,29,5,5,1, 0,6500,1.00,70,2726,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,4,26011,8192,14204,36,6Thistlefur Robe,31,5,20,1, 0,20000,1.00,70,3041,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,4,15005,8192,7468,45,6Regal Robe,40,5,20,1, 0,20289,1.00,70,6763,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,4,17211,8192,8245,56,6Imperial Red Tunic,51,5,5,1, 0,19900,1.00,70,12922,34,1,0,6,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,4,27856,8192,9826,34,6Durable Robe,29,5,20,1, 0,5800,1.00,70,2600,35,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,4,27800,8192,9943,53,6Abjurer's Robe,48,5,20,1, 0,30000,1.00,70,11271,35,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4,27628,8192,10135,64,6High Councillor's Tunic,59,5,5,1, 0,300000,1.00,70,20663,35,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,4,27599,8192,10104,59,6Councillor's Tunic,54,5,5,1, 0,70000,1.00,70,15137,36,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,4,19110,8192,6531,18,6Barbaric Cloth Robe,13,5,20,1, 0,1445,1.00,55,417,37,1,0,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,4,16531,8192,14120,20,6Aboriginal Robe,15,5,20,1, 0,2000,1.00,60,577,37,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,4,26003,8192,14398,33,6Resilient Tunic,28,5,5,1, 0,70,1.00,70,2355,37,1,0,,,,,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,12422,8192,6527,13,6Ancestral Robe,8,5,20,1, 0,730,1.00,50,187,38,1,0,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,4,28112,8192,10178,58,6Mystical Robe,53,5,20,1, 0,90000,1.00,70,14475,38,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,4,13046,8192,6787,22,7White Woolen Dress,17,5,20,1, 0,300,1.00,60,466,39,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,4,19901,8192,14445,54,6Venomshroud Silk Robes,49,5,20,1, 0,,1.00,70,12353,39,1,0,20,,,,,,11,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4,35207,8192,22756,70,5Sylvan Vest,60,5,5,1, 0,,1.00,80,33164,39,6,0,15,,,,,,,,,,,,,,,30,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,4,14990,8192,7430,40,6Twilight Robe,35,5,20,1, 0,6900,1.00,70,4194,40,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,4,28972,8192,9946,53,6Abjurer's Tunic,48,5,5,1, 0,12500,1.00,70,11396,40,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,4,26203,8192,14288,57,6Arachnidian Armor,52,5,5,1, 0,30000,1.00,70,14132,40,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,4,14377,8192,1778,23,8Brocade Vest,18,5,5,1, 0,67,1.00,65,337,41,1,0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,4,12675,8192,7063,41,6Crimson Silk Robe,36,5,20,1, 0,,1.00,70,4741,41,1,0,,,,,,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,4,16698,8192,6511,11,6Journeyman's Robe,6,5,20,1, 0,600,1.00,45,121,43,1,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,4,19114,8192,10007,43,6Red Mageweave Vest,38,5,5,1, 0,,1.00,70,5799,43,1,0,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,4,10891,8192,2578,14,6Barbaric Linen Vest,9,5,5,1, 0,666,1.00,50,224,44,1,0,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,16579,8192,193,5,7Tattered Cloth Vest,1,5,5,1, 0,,1.00,40,9,45,1,0,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,4,26211,8192,14297,57,6Arachnidian Robes,52,5,20,1, 0,50000,1.00,70,13556,45,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
